ID_Pedido,Data,Produto,Categoria,Quantidade,Preco_Unitario,Regiao,Vendedor,Total_Venda,data_venda,valor_total,ano,mes,mes_nome,dia_semana,trimestre
1902,2025-10-21,Teclado,Acessórios,3,150.0,Leste,Ana,450.0,2025-10-21,450.0,2025,10,October,Tuesday,4
1021,2025-10-21,Tablet,Eletrônicos,3,1200.0,Oeste,Ana,3600.0,2025-10-21,3600.0,2025,10,October,Tuesday,4
1791,2025-10-21,Tablet,Eletrônicos,3,1200.0,Oeste,Eduardo,3600.0,2025-10-21,3600.0,2025,10,October,Tuesday,4
1200,2025-10-22,Smartphone,Eletrônicos,3,1500.0,Oeste,Carlos,4500.0,2025-10-22,4500.0,2025,10,October,Wednesday,4
1081,2025-10-23,Headset,Acessórios,3,250.0,Centro-Oeste,Eduardo,750.0,2025-10-23,750.0,2025,10,October,Thursday,4
1256,2025-10-25,Monitor,Informática,1,800.0,Leste,Bruno,800.0,2025-10-25,800.0,2025,10,October,Saturday,4
1370,2025-10-26,Headset,Acessórios,4,250.0,Centro-Oeste,Daniela,1000.0,2025-10-26,1000.0,2025,10,October,Sunday,4
1914,2025-10-27,Monitor,Informática,4,800.0,Oeste,Daniela,3200.0,2025-10-27,3200.0,2025,10,October,Monday,4
1980,2025-10-27,Monitor,Informática,3,800.0,Sul,Bruno,2400.0,2025-10-27,2400.0,2025,10,October,Monday,4
1858,2025-10-28,Laptop,Informática,1,3500.0,Sul,Bruno,3500.0,2025-10-28,3500.0,2025,10,October,Tuesday,4
1625,2025-10-28,Tablet,Eletrônicos,1,1200.0,Centro-Oeste,Ana,1200.0,2025-10-28,1200.0,2025,10,October,Tuesday,4
1094,2025-10-28,Monitor,Informática,3,800.0,Norte,Carlos,2400.0,2025-10-28,2400.0,2025,10,October,Tuesday,4
1341,2025-10-29,Mouse,Acessórios,4,80.0,Centro-Oeste,Carlos,320.0,2025-10-29,320.0,2025,10,October,Wednesday,4
1521,2025-10-29,Monitor,Informática,4,800.0,Norte,Ana,3200.0,2025-10-29,3200.0,2025,10,October,Wednesday,4
1781,2025-10-30,Laptop,Informática,2,3500.0,Oeste,Daniela,7000.0,2025-10-30,7000.0,2025,10,October,Thursday,4
1662,2025-10-30,Teclado,Acessórios,1,150.0,Centro-Oeste,Eduardo,150.0,2025-10-30,150.0,2025,10,October,Thursday,4
1714,2025-10-30,Smartphone,Eletrônicos,3,1500.0,Norte,Ana,4500.0,2025-10-30,4500.0,2025,10,October,Thursday,4
1882,2025-10-30,Monitor,Informática,4,800.0,Oeste,Carlos,3200.0,2025-10-30,3200.0,2025,10,October,Thursday,4
1302,2025-10-31,Tablet,Eletrônicos,1,1200.0,Norte,Daniela,1200.0,2025-10-31,1200.0,2025,10,October,Friday,4
1274,2025-10-31,Mouse,Acessórios,1,80.0,Oeste,Eduardo,80.0,2025-10-31,80.0,2025,10,October,Friday,4
1076,2025-10-31,Smartphone,Eletrônicos,2,1500.0,Centro-Oeste,Carlos,3000.0,2025-10-31,3000.0,2025,10,October,Friday,4
1324,2025-10-31,Mouse,Acessórios,3,80.0,Norte,Eduardo,240.0,2025-10-31,240.0,2025,10,October,Friday,4
1265,2025-10-31,Smartphone,Eletrônicos,2,1500.0,Sul,Bruno,3000.0,2025-10-31,3000.0,2025,10,October,Friday,4
1405,2025-11-01,Mouse,Acessórios,3,80.0,Oeste,Bruno,240.0,2025-11-01,240.0,2025,11,November,Saturday,4
1675,2025-11-01,Teclado,Acessórios,4,150.0,Leste,Bruno,600.0,2025-11-01,600.0,2025,11,November,Saturday,4
1772,2025-11-02,Teclado,Acessórios,1,150.0,Norte,Carlos,150.0,2025-11-02,150.0,2025,11,November,Sunday,4
1378,2025-11-02,Smartphone,Eletrônicos,1,1500.0,Leste,Bruno,1500.0,2025-11-02,1500.0,2025,11,November,Sunday,4
1792,2025-11-02,Smartphone,Eletrônicos,2,1500.0,Sul,Eduardo,3000.0,2025-11-02,3000.0,2025,11,November,Sunday,4
1187,2025-11-03,Smartphone,Eletrônicos,3,1500.0,Sul,Eduardo,4500.0,2025-11-03,4500.0,2025,11,November,Monday,4
1043,2025-11-03,Mouse,Acessórios,2,80.0,Norte,Daniela,160.0,2025-11-03,160.0,2025,11,November,Monday,4
1248,2025-11-04,Mouse,Acessórios,2,80.0,Centro-Oeste,Ana,160.0,2025-11-04,160.0,2025,11,November,Tuesday,4
1798,2025-11-04,Laptop,Informática,3,3500.0,Norte,Bruno,10500.0,2025-11-04,10500.0,2025,11,November,Tuesday,4
1425,2025-11-04,Smartphone,Eletrônicos,1,1500.0,Norte,Daniela,1500.0,2025-11-04,1500.0,2025,11,November,Tuesday,4
1018,2025-11-05,Smartphone,Eletrônicos,1,1500.0,Sul,Eduardo,1500.0,2025-11-05,1500.0,2025,11,November,Wednesday,4
1068,2025-11-06,Mouse,Acessórios,3,80.0,Oeste,Daniela,240.0,2025-11-06,240.0,2025,11,November,Thursday,4
1294,2025-11-06,Mouse,Acessórios,4,80.0,Norte,Daniela,320.0,2025-11-06,320.0,2025,11,November,Thursday,4
1956,2025-11-07,Headset,Acessórios,2,250.0,Oeste,Carlos,500.0,2025-11-07,500.0,2025,11,November,Friday,4
1424,2025-11-07,Laptop,Informática,3,3500.0,Oeste,Carlos,10500.0,2025-11-07,10500.0,2025,11,November,Friday,4
1741,2025-11-07,Smartphone,Eletrônicos,4,1500.0,Sul,Eduardo,6000.0,2025-11-07,6000.0,2025,11,November,Friday,4
1716,2025-11-08,Tablet,Eletrônicos,1,1200.0,Oeste,Bruno,1200.0,2025-11-08,1200.0,2025,11,November,Saturday,4
1653,2025-11-08,Mouse,Acessórios,2,80.0,Centro-Oeste,Bruno,160.0,2025-11-08,160.0,2025,11,November,Saturday,4
1894,2025-11-08,Laptop,Informática,3,3500.0,Leste,Eduardo,10500.0,2025-11-08,10500.0,2025,11,November,Saturday,4
1778,2025-11-09,Tablet,Eletrônicos,3,1200.0,Oeste,Bruno,3600.0,2025-11-09,3600.0,2025,11,November,Sunday,4
1381,2025-11-09,Monitor,Informática,3,800.0,Sul,Bruno,2400.0,2025-11-09,2400.0,2025,11,November,Sunday,4
1402,2025-11-10,Headset,Acessórios,1,250.0,Oeste,Eduardo,250.0,2025-11-10,250.0,2025,11,November,Monday,4
1025,2025-11-10,Tablet,Eletrônicos,4,1200.0,Sul,Daniela,4800.0,2025-11-10,4800.0,2025,11,November,Monday,4
1534,2025-11-10,Headset,Acessórios,1,250.0,Oeste,Carlos,250.0,2025-11-10,250.0,2025,11,November,Monday,4
1191,2025-11-11,Smartphone,Eletrônicos,1,1500.0,Centro-Oeste,Bruno,1500.0,2025-11-11,1500.0,2025,11,November,Tuesday,4
1735,2025-11-11,Smartphone,Eletrônicos,3,1500.0,Oeste,Bruno,4500.0,2025-11-11,4500.0,2025,11,November,Tuesday,4
1940,2025-11-11,Laptop,Informática,3,3500.0,Norte,Ana,10500.0,2025-11-11,10500.0,2025,11,November,Tuesday,4
1380,2025-11-12,Teclado,Acessórios,3,150.0,Norte,Bruno,450.0,2025-11-12,450.0,2025,11,November,Wednesday,4
1695,2025-11-12,Teclado,Acessórios,2,150.0,Oeste,Bruno,300.0,2025-11-12,300.0,2025,11,November,Wednesday,4
1050,2025-11-12,Monitor,Informática,2,800.0,Oeste,Bruno,1600.0,2025-11-12,1600.0,2025,11,November,Wednesday,4
1647,2025-11-13,Teclado,Acessórios,4,150.0,Norte,Carlos,600.0,2025-11-13,600.0,2025,11,November,Thursday,4
1661,2025-11-13,Smartphone,Eletrônicos,1,1500.0,Sul,Bruno,1500.0,2025-11-13,1500.0,2025,11,November,Thursday,4
1846,2025-11-13,Laptop,Informática,3,3500.0,Centro-Oeste,Ana,10500.0,2025-11-13,10500.0,2025,11,November,Thursday,4
1323,2025-11-13,Teclado,Acessórios,3,150.0,Centro-Oeste,Bruno,450.0,2025-11-13,450.0,2025,11,November,Thursday,4
1952,2025-11-14,Smartphone,Eletrônicos,2,1500.0,Leste,Eduardo,3000.0,2025-11-14,3000.0,2025,11,November,Friday,4
1441,2025-11-14,Laptop,Informática,1,3500.0,Oeste,Ana,3500.0,2025-11-14,3500.0,2025,11,November,Friday,4
1184,2025-11-14,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Carlos,2400.0,2025-11-14,2400.0,2025,11,November,Friday,4
1197,2025-11-14,Monitor,Informática,4,800.0,Centro-Oeste,Daniela,3200.0,2025-11-14,3200.0,2025,11,November,Friday,4
1434,2025-11-15,Mouse,Acessórios,4,80.0,Leste,Bruno,320.0,2025-11-15,320.0,2025,11,November,Saturday,4
1869,2025-11-15,Laptop,Informática,3,3500.0,Leste,Carlos,10500.0,2025-11-15,10500.0,2025,11,November,Saturday,4
1938,2025-11-16,Mouse,Acessórios,1,80.0,Centro-Oeste,Bruno,80.0,2025-11-16,80.0,2025,11,November,Sunday,4
1995,2025-11-16,Laptop,Informática,4,3500.0,Sul,Eduardo,14000.0,2025-11-16,14000.0,2025,11,November,Sunday,4
1041,2025-11-16,Tablet,Eletrônicos,1,1200.0,Leste,Carlos,1200.0,2025-11-16,1200.0,2025,11,November,Sunday,4
1620,2025-11-17,Tablet,Eletrônicos,4,1200.0,Oeste,Bruno,4800.0,2025-11-17,4800.0,2025,11,November,Monday,4
1385,2025-11-17,Mouse,Acessórios,4,80.0,Sul,Bruno,320.0,2025-11-17,320.0,2025,11,November,Monday,4
1391,2025-11-18,Mouse,Acessórios,2,80.0,Oeste,Bruno,160.0,2025-11-18,160.0,2025,11,November,Tuesday,4
1966,2025-11-18,Monitor,Informática,1,800.0,Leste,Carlos,800.0,2025-11-18,800.0,2025,11,November,Tuesday,4
1358,2025-11-19,Monitor,Informática,3,800.0,Sul,Carlos,2400.0,2025-11-19,2400.0,2025,11,November,Wednesday,4
1512,2025-11-19,Tablet,Eletrônicos,1,1200.0,Norte,Carlos,1200.0,2025-11-19,1200.0,2025,11,November,Wednesday,4
1351,2025-11-19,Headset,Acessórios,2,250.0,Sul,Carlos,500.0,2025-11-19,500.0,2025,11,November,Wednesday,4
1984,2025-11-20,Monitor,Informática,3,800.0,Leste,Daniela,2400.0,2025-11-20,2400.0,2025,11,November,Thursday,4
1222,2025-11-20,Laptop,Informática,2,3500.0,Leste,Eduardo,7000.0,2025-11-20,7000.0,2025,11,November,Thursday,4
1487,2025-11-21,Tablet,Eletrônicos,4,1200.0,Leste,Carlos,4800.0,2025-11-21,4800.0,2025,11,November,Friday,4
1496,2025-11-21,Laptop,Informática,3,3500.0,Leste,Eduardo,10500.0,2025-11-21,10500.0,2025,11,November,Friday,4
1229,2025-11-21,Laptop,Informática,4,3500.0,Norte,Carlos,14000.0,2025-11-21,14000.0,2025,11,November,Friday,4
1982,2025-11-22,Mouse,Acessórios,4,80.0,Sul,Eduardo,320.0,2025-11-22,320.0,2025,11,November,Saturday,4
1848,2025-11-22,Monitor,Informática,1,800.0,Norte,Bruno,800.0,2025-11-22,800.0,2025,11,November,Saturday,4
1238,2025-11-22,Smartphone,Eletrônicos,4,1500.0,Centro-Oeste,Eduardo,6000.0,2025-11-22,6000.0,2025,11,November,Saturday,4
1408,2025-11-22,Monitor,Informática,4,800.0,Centro-Oeste,Eduardo,3200.0,2025-11-22,3200.0,2025,11,November,Saturday,4
1097,2025-11-23,Teclado,Acessórios,4,150.0,Oeste,Ana,600.0,2025-11-23,600.0,2025,11,November,Sunday,4
1623,2025-11-23,Teclado,Acessórios,3,150.0,Oeste,Ana,450.0,2025-11-23,450.0,2025,11,November,Sunday,4
1154,2025-11-23,Mouse,Acessórios,4,80.0,Leste,Bruno,320.0,2025-11-23,320.0,2025,11,November,Sunday,4
1113,2025-11-24,Mouse,Acessórios,2,80.0,Leste,Daniela,160.0,2025-11-24,160.0,2025,11,November,Monday,4
1046,2025-11-25,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Ana,2400.0,2025-11-25,2400.0,2025,11,November,Tuesday,4
1811,2025-11-26,Headset,Acessórios,3,250.0,Leste,Bruno,750.0,2025-11-26,750.0,2025,11,November,Wednesday,4
1683,2025-11-26,Mouse,Acessórios,4,80.0,Norte,Ana,320.0,2025-11-26,320.0,2025,11,November,Wednesday,4
1515,2025-11-26,Monitor,Informática,1,800.0,Norte,Ana,800.0,2025-11-26,800.0,2025,11,November,Wednesday,4
1011,2025-11-27,Laptop,Informática,3,3500.0,Norte,Ana,10500.0,2025-11-27,10500.0,2025,11,November,Thursday,4
1951,2025-11-27,Mouse,Acessórios,3,80.0,Leste,Daniela,240.0,2025-11-27,240.0,2025,11,November,Thursday,4
1598,2025-11-27,Headset,Acessórios,2,250.0,Norte,Ana,500.0,2025-11-27,500.0,2025,11,November,Thursday,4
1170,2025-11-27,Monitor,Informática,1,800.0,Norte,Daniela,800.0,2025-11-27,800.0,2025,11,November,Thursday,4
2000,2025-11-29,Headset,Acessórios,1,250.0,Oeste,Bruno,250.0,2025-11-29,250.0,2025,11,November,Saturday,4
1970,2025-12-01,Mouse,Acessórios,2,80.0,Centro-Oeste,Ana,160.0,2025-12-01,160.0,2025,12,December,Monday,4
1976,2025-12-01,Smartphone,Eletrônicos,1,1500.0,Norte,Ana,1500.0,2025-12-01,1500.0,2025,12,December,Monday,4
1796,2025-12-01,Smartphone,Eletrônicos,2,1500.0,Leste,Daniela,3000.0,2025-12-01,3000.0,2025,12,December,Monday,4
1801,2025-12-01,Tablet,Eletrônicos,2,1200.0,Sul,Daniela,2400.0,2025-12-01,2400.0,2025,12,December,Monday,4
1500,2025-12-02,Teclado,Acessórios,1,150.0,Centro-Oeste,Carlos,150.0,2025-12-02,150.0,2025,12,December,Tuesday,4
1827,2025-12-02,Headset,Acessórios,2,250.0,Sul,Eduardo,500.0,2025-12-02,500.0,2025,12,December,Tuesday,4
1526,2025-12-03,Tablet,Eletrônicos,4,1200.0,Sul,Ana,4800.0,2025-12-03,4800.0,2025,12,December,Wednesday,4
1872,2025-12-03,Laptop,Informática,2,3500.0,Centro-Oeste,Ana,7000.0,2025-12-03,7000.0,2025,12,December,Wednesday,4
1292,2025-12-04,Laptop,Informática,3,3500.0,Centro-Oeste,Bruno,10500.0,2025-12-04,10500.0,2025,12,December,Thursday,4
1794,2025-12-04,Tablet,Eletrônicos,1,1200.0,Leste,Ana,1200.0,2025-12-04,1200.0,2025,12,December,Thursday,4
1251,2025-12-04,Laptop,Informática,1,3500.0,Centro-Oeste,Ana,3500.0,2025-12-04,3500.0,2025,12,December,Thursday,4
1085,2025-12-04,Tablet,Eletrônicos,3,1200.0,Leste,Ana,3600.0,2025-12-04,3600.0,2025,12,December,Thursday,4
1577,2025-12-05,Mouse,Acessórios,4,80.0,Oeste,Daniela,320.0,2025-12-05,320.0,2025,12,December,Friday,4
1617,2025-12-05,Laptop,Informática,1,3500.0,Norte,Ana,3500.0,2025-12-05,3500.0,2025,12,December,Friday,4
1285,2025-12-06,Tablet,Eletrônicos,3,1200.0,Sul,Daniela,3600.0,2025-12-06,3600.0,2025,12,December,Saturday,4
1504,2025-12-06,Smartphone,Eletrônicos,3,1500.0,Oeste,Bruno,4500.0,2025-12-06,4500.0,2025,12,December,Saturday,4
1056,2025-12-06,Tablet,Eletrônicos,3,1200.0,Sul,Ana,3600.0,2025-12-06,3600.0,2025,12,December,Saturday,4
1813,2025-12-06,Laptop,Informática,3,3500.0,Centro-Oeste,Eduardo,10500.0,2025-12-06,10500.0,2025,12,December,Saturday,4
1168,2025-12-06,Monitor,Informática,4,800.0,Sul,Carlos,3200.0,2025-12-06,3200.0,2025,12,December,Saturday,4
1730,2025-12-07,Mouse,Acessórios,4,80.0,Leste,Bruno,320.0,2025-12-07,320.0,2025,12,December,Sunday,4
1476,2025-12-07,Laptop,Informática,1,3500.0,Oeste,Daniela,3500.0,2025-12-07,3500.0,2025,12,December,Sunday,4
1784,2025-12-07,Teclado,Acessórios,4,150.0,Centro-Oeste,Daniela,600.0,2025-12-07,600.0,2025,12,December,Sunday,4
1404,2025-12-08,Mouse,Acessórios,1,80.0,Oeste,Daniela,80.0,2025-12-08,80.0,2025,12,December,Monday,4
1565,2025-12-08,Mouse,Acessórios,1,80.0,Norte,Carlos,80.0,2025-12-08,80.0,2025,12,December,Monday,4
1394,2025-12-08,Laptop,Informática,2,3500.0,Norte,Bruno,7000.0,2025-12-08,7000.0,2025,12,December,Monday,4
1364,2025-12-08,Monitor,Informática,2,800.0,Oeste,Ana,1600.0,2025-12-08,1600.0,2025,12,December,Monday,4
1621,2025-12-08,Headset,Acessórios,3,250.0,Oeste,Daniela,750.0,2025-12-08,750.0,2025,12,December,Monday,4
1734,2025-12-08,Smartphone,Eletrônicos,1,1500.0,Leste,Carlos,1500.0,2025-12-08,1500.0,2025,12,December,Monday,4
1211,2025-12-09,Smartphone,Eletrônicos,1,1500.0,Sul,Eduardo,1500.0,2025-12-09,1500.0,2025,12,December,Tuesday,4
1099,2025-12-10,Monitor,Informática,2,800.0,Oeste,Eduardo,1600.0,2025-12-10,1600.0,2025,12,December,Wednesday,4
1020,2025-12-10,Smartphone,Eletrônicos,4,1500.0,Sul,Ana,6000.0,2025-12-10,6000.0,2025,12,December,Wednesday,4
1029,2025-12-11,Teclado,Acessórios,4,150.0,Oeste,Bruno,600.0,2025-12-11,600.0,2025,12,December,Thursday,4
1096,2025-12-11,Headset,Acessórios,1,250.0,Oeste,Daniela,250.0,2025-12-11,250.0,2025,12,December,Thursday,4
1261,2025-12-12,Mouse,Acessórios,4,80.0,Centro-Oeste,Carlos,320.0,2025-12-12,320.0,2025,12,December,Friday,4
1054,2025-12-12,Teclado,Acessórios,2,150.0,Leste,Eduardo,300.0,2025-12-12,300.0,2025,12,December,Friday,4
1243,2025-12-12,Smartphone,Eletrônicos,3,1500.0,Sul,Daniela,4500.0,2025-12-12,4500.0,2025,12,December,Friday,4
1136,2025-12-12,Monitor,Informática,2,800.0,Oeste,Daniela,1600.0,2025-12-12,1600.0,2025,12,December,Friday,4
1438,2025-12-12,Headset,Acessórios,1,250.0,Centro-Oeste,Carlos,250.0,2025-12-12,250.0,2025,12,December,Friday,4
1853,2025-12-12,Teclado,Acessórios,2,150.0,Centro-Oeste,Ana,300.0,2025-12-12,300.0,2025,12,December,Friday,4
1636,2025-12-12,Monitor,Informática,1,800.0,Centro-Oeste,Bruno,800.0,2025-12-12,800.0,2025,12,December,Friday,4
1797,2025-12-13,Teclado,Acessórios,4,150.0,Leste,Eduardo,600.0,2025-12-13,600.0,2025,12,December,Saturday,4
1650,2025-12-14,Smartphone,Eletrônicos,3,1500.0,Centro-Oeste,Bruno,4500.0,2025-12-14,4500.0,2025,12,December,Sunday,4
1690,2025-12-14,Tablet,Eletrônicos,1,1200.0,Oeste,Ana,1200.0,2025-12-14,1200.0,2025,12,December,Sunday,4
1172,2025-12-14,Monitor,Informática,4,800.0,Leste,Daniela,3200.0,2025-12-14,3200.0,2025,12,December,Sunday,4
1763,2025-12-14,Teclado,Acessórios,1,150.0,Centro-Oeste,Eduardo,150.0,2025-12-14,150.0,2025,12,December,Sunday,4
1340,2025-12-15,Teclado,Acessórios,2,150.0,Norte,Eduardo,300.0,2025-12-15,300.0,2025,12,December,Monday,4
1239,2025-12-15,Headset,Acessórios,4,250.0,Norte,Carlos,1000.0,2025-12-15,1000.0,2025,12,December,Monday,4
1291,2025-12-15,Smartphone,Eletrônicos,1,1500.0,Norte,Carlos,1500.0,2025-12-15,1500.0,2025,12,December,Monday,4
1461,2025-12-15,Tablet,Eletrônicos,1,1200.0,Oeste,Daniela,1200.0,2025-12-15,1200.0,2025,12,December,Monday,4
1002,2025-12-15,Tablet,Eletrônicos,4,1200.0,Oeste,Bruno,4800.0,2025-12-15,4800.0,2025,12,December,Monday,4
1953,2025-12-16,Smartphone,Eletrônicos,2,1500.0,Sul,Carlos,3000.0,2025-12-16,3000.0,2025,12,December,Tuesday,4
1867,2025-12-16,Smartphone,Eletrônicos,4,1500.0,Leste,Carlos,6000.0,2025-12-16,6000.0,2025,12,December,Tuesday,4
1421,2025-12-16,Monitor,Informática,3,800.0,Sul,Carlos,2400.0,2025-12-16,2400.0,2025,12,December,Tuesday,4
1950,2025-12-16,Monitor,Informática,2,800.0,Centro-Oeste,Eduardo,1600.0,2025-12-16,1600.0,2025,12,December,Tuesday,4
1075,2025-12-17,Headset,Acessórios,4,250.0,Sul,Daniela,1000.0,2025-12-17,1000.0,2025,12,December,Wednesday,4
1744,2025-12-17,Monitor,Informática,4,800.0,Oeste,Ana,3200.0,2025-12-17,3200.0,2025,12,December,Wednesday,4
1140,2025-12-18,Headset,Acessórios,1,250.0,Sul,Daniela,250.0,2025-12-18,250.0,2025,12,December,Thursday,4
1834,2025-12-18,Smartphone,Eletrônicos,2,1500.0,Oeste,Eduardo,3000.0,2025-12-18,3000.0,2025,12,December,Thursday,4
1246,2025-12-18,Headset,Acessórios,3,250.0,Leste,Carlos,750.0,2025-12-18,750.0,2025,12,December,Thursday,4
1390,2025-12-20,Tablet,Eletrônicos,4,1200.0,Sul,Eduardo,4800.0,2025-12-20,4800.0,2025,12,December,Saturday,4
1558,2025-12-21,Smartphone,Eletrônicos,1,1500.0,Leste,Carlos,1500.0,2025-12-21,1500.0,2025,12,December,Sunday,4
1878,2025-12-21,Tablet,Eletrônicos,1,1200.0,Leste,Ana,1200.0,2025-12-21,1200.0,2025,12,December,Sunday,4
1423,2025-12-21,Mouse,Acessórios,1,80.0,Norte,Ana,80.0,2025-12-21,80.0,2025,12,December,Sunday,4
1377,2025-12-21,Mouse,Acessórios,4,80.0,Oeste,Ana,320.0,2025-12-21,320.0,2025,12,December,Sunday,4
1999,2025-12-22,Headset,Acessórios,3,250.0,Oeste,Eduardo,750.0,2025-12-22,750.0,2025,12,December,Monday,4
1541,2025-12-23,Headset,Acessórios,3,250.0,Norte,Daniela,750.0,2025-12-23,750.0,2025,12,December,Tuesday,4
1699,2025-12-23,Laptop,Informática,2,3500.0,Leste,Daniela,7000.0,2025-12-23,7000.0,2025,12,December,Tuesday,4
1482,2025-12-23,Smartphone,Eletrônicos,4,1500.0,Centro-Oeste,Bruno,6000.0,2025-12-23,6000.0,2025,12,December,Tuesday,4
1686,2025-12-24,Smartphone,Eletrônicos,2,1500.0,Oeste,Carlos,3000.0,2025-12-24,3000.0,2025,12,December,Wednesday,4
1746,2025-12-24,Smartphone,Eletrônicos,1,1500.0,Leste,Carlos,1500.0,2025-12-24,1500.0,2025,12,December,Wednesday,4
1132,2025-12-25,Teclado,Acessórios,1,150.0,Norte,Ana,150.0,2025-12-25,150.0,2025,12,December,Thursday,4
1181,2025-12-25,Laptop,Informática,3,3500.0,Sul,Carlos,10500.0,2025-12-25,10500.0,2025,12,December,Thursday,4
1359,2025-12-26,Laptop,Informática,3,3500.0,Sul,Daniela,10500.0,2025-12-26,10500.0,2025,12,December,Friday,4
1252,2025-12-26,Teclado,Acessórios,2,150.0,Leste,Ana,300.0,2025-12-26,300.0,2025,12,December,Friday,4
1122,2025-12-26,Mouse,Acessórios,3,80.0,Centro-Oeste,Bruno,240.0,2025-12-26,240.0,2025,12,December,Friday,4
1063,2025-12-26,Teclado,Acessórios,3,150.0,Norte,Carlos,450.0,2025-12-26,450.0,2025,12,December,Friday,4
1014,2025-12-26,Monitor,Informática,4,800.0,Sul,Eduardo,3200.0,2025-12-26,3200.0,2025,12,December,Friday,4
1830,2025-12-26,Mouse,Acessórios,1,80.0,Sul,Carlos,80.0,2025-12-26,80.0,2025,12,December,Friday,4
1648,2025-12-27,Smartphone,Eletrônicos,4,1500.0,Leste,Bruno,6000.0,2025-12-27,6000.0,2025,12,December,Saturday,4
1559,2025-12-27,Headset,Acessórios,4,250.0,Oeste,Bruno,1000.0,2025-12-27,1000.0,2025,12,December,Saturday,4
1899,2025-12-29,Monitor,Informática,3,800.0,Centro-Oeste,Bruno,2400.0,2025-12-29,2400.0,2025,12,December,Monday,4
1631,2025-12-30,Mouse,Acessórios,1,80.0,Norte,Ana,80.0,2025-12-30,80.0,2025,12,December,Tuesday,4
1038,2025-12-30,Laptop,Informática,1,3500.0,Leste,Bruno,3500.0,2025-12-30,3500.0,2025,12,December,Tuesday,4
1941,2025-12-31,Teclado,Acessórios,3,150.0,Norte,Daniela,450.0,2025-12-31,450.0,2025,12,December,Wednesday,4
1720,2025-12-31,Teclado,Acessórios,2,150.0,Sul,Ana,300.0,2025-12-31,300.0,2025,12,December,Wednesday,4
1619,2025-12-31,Mouse,Acessórios,3,80.0,Leste,Bruno,240.0,2025-12-31,240.0,2025,12,December,Wednesday,4
1313,2025-12-31,Laptop,Informática,2,3500.0,Sul,Bruno,7000.0,2025-12-31,7000.0,2025,12,December,Wednesday,4
1420,2025-12-31,Laptop,Informática,1,3500.0,Leste,Ana,3500.0,2025-12-31,3500.0,2025,12,December,Wednesday,4
1890,2025-12-31,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Eduardo,2400.0,2025-12-31,2400.0,2025,12,December,Wednesday,4
